,image ID,total,galaxy,cluster,something else,red,blue,impossible,fluffy,bright,no core,bright core,bulge,round,elliptical,disturbed,dense,fuzzy,clumpy,scattered light,small star,nothing,something else entirely,RA,DEC
265,UDGcand_8_insp.png,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,56.3876686096,-34.9845161438
266,UDGcand_12_insp.png,6,2,4,0,2,0,0,1,1,1,0,1,2,0,0,1,1,0,0,0,0,0,55.5276489258,-35.0878715515
267,UDGcand_13_insp.png,3,1,2,0,1,0,0,0,1,0,0,1,1,0,0,1,0,0,0,0,0,0,56.2972259521,-35.4042472839
268,UDGcand_381_insp.png,8,8,0,0,0,8,0,8,0,0,0,8,6,1,1,1,3,4,0,0,0,0,55.8078346252,-36.7676048279
269,UDGcand_331_insp.png,4,3,1,0,0,0,3,3,0,3,0,0,0,1,2,0,1,2,0,0,0,0,49.8690567017,-36.8686332703
270,UDGcand_307_insp.png,9,8,1,0,0,8,0,8,0,3,0,5,0,8,0,0,6,2,0,0,0,0,49.1224555969,-36.6672668457
271,UDGcand_264_insp.png,3,1,2,0,0,1,0,0,1,0,0,1,1,0,0,1,0,0,0,0,0,0,49.1308097839,-36.6885414124
272,UDGcand_261_insp.png,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,49.5877990723,-36.3057365417
273,UDGcand_354_insp.png,6,6,0,0,0,5,1,6,0,0,2,4,4,0,2,1,4,1,0,0,0,0,55.9154319763,-36.0001907349
274,UDGcand_121_insp.png,4,1,3,0,1,0,0,0,1,1,0,0,1,0,0,1,0,0,0,0,0,0,56.0503959656,-35.115234375
275,UDGcand_117_insp.png,3,2,1,0,2,0,0,2,0,2,0,0,2,0,0,0,2,0,0,0,0,0,55.8613739014,-35.497844696
276,UDGcand_179_insp.png,4,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,55.6826934814,-35.2756958008
277,UDGcand_325_insp.png,6,4,2,0,0,4,0,4,0,1,0,3,0,3,1,0,4,0,0,0,0,0,49.3425521851,-36.7113685608
278,UDGcand_236_insp.png,6,6,0,0,0,6,0,4,2,0,1,5,1,5,0,2,3,1,0,0,0,0,49.7055511475,-36.7923927307
279,UDGcand_20_insp.png,4,2,1,1,0,2,0,2,0,0,0,2,0,0,2,0,1,1,0,0,1,0,55.3254814148,-35.4770774841
280,UDGcand_81_insp.png,6,5,1,0,5,0,0,0,5,0,2,3,5,0,0,5,0,0,0,0,0,0,55.374168396,-35.4470977783
281,UDGcand_218_insp.png,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,55.458694458,-35.5353507996
282,UDGcand_248_insp.png,6,6,0,0,6,0,0,1,5,0,5,1,6,0,0,2,4,0,0,0,0,0,50.2554626465,-36.9389953613
283,UDGcand_207_insp.png,5,4,1,0,4,0,0,0,4,0,2,2,0,4,0,3,1,0,0,0,0,0,55.7439079285,-35.8688697815
284,UDGcand_146_insp.png,4,3,0,1,0,3,0,3,0,0,1,2,0,1,2,0,2,1,0,0,1,0,55.8978309631,-35.0741729736
285,UDGcand_224_insp.png,6,6,0,0,6,0,0,3,3,0,3,3,4,2,0,4,2,0,0,0,0,0,56.0169448853,-35.6403923035
286,UDGcand_172_insp.png,3,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,56.3909111023,-35.342590332
287,UDGcand_138_insp.png,5,0,3,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,56.0961380005,-35.7054901123
288,UDGcand_306_insp.png,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,50.1512069702,-36.7250366211
289,UDGcand_305_insp.png,7,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,50.07056427,-36.6354637146
290,UDGcand_34_insp.png,3,3,0,0,1,1,1,1,2,0,3,0,1,2,0,1,2,0,0,0,0,0,56.0947341919,-35.7123527527
291,UDGcand_377_insp.png,9,9,0,0,9,0,0,2,7,0,7,2,9,0,0,6,3,0,0,0,0,0,56.3665542603,-36.6266899109
292,UDGcand_273_insp.png,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,49.8838119507,-36.5877189636
293,UDGcand_222_insp.png,3,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,56.0332374573,-35.2779998779
294,UDGcand_304_insp.png,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,50.1392555237,-36.7239646912
295,UDGcand_72_insp.png,4,2,1,1,2,0,0,2,0,0,0,2,1,1,0,1,1,0,0,0,1,0,55.3716812134,-35.4871330261
296,UDGcand_44_insp.png,5,5,0,0,4,1,0,4,1,0,3,2,5,0,0,2,2,1,0,0,0,0,55.303565979,-35.5156784058
297,UDGcand_244_insp.png,2,2,0,0,1,1,0,1,1,0,2,0,2,0,0,1,0,1,0,0,0,0,49.4632034302,-36.5188751221
298,UDGcand_361_insp.png,9,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,55.9663391113,-36.8992080688
299,UDGcand_92_insp.png,5,3,2,0,3,0,0,1,2,0,1,2,3,0,0,3,0,0,0,0,0,0,55.7629470825,-35.2017822266
300,UDGcand_127_insp.png,4,2,2,0,0,2,0,1,1,1,0,1,0,2,0,0,2,0,0,0,0,0,55.3169441223,-35.4966773987
301,UDGcand_23_insp.png,4,3,0,1,0,2,1,2,1,1,1,1,3,0,0,2,0,1,0,0,1,0,56.2976341248,-35.1490364075
302,UDGcand_50_insp.png,6,4,2,0,1,3,0,4,0,1,1,2,4,0,0,1,3,0,0,0,0,0,56.0367088318,-35.1444816589
303,UDGcand_115_insp.png,6,1,5,0,1,0,0,0,1,0,1,0,1,0,0,1,0,0,0,0,0,0,56.425403595,-35.338180542
304,UDGcand_223_insp.png,4,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,55.2433052063,-35.6941986084
305,UDGcand_200_insp.png,4,2,2,0,0,2,0,1,1,1,0,1,0,2,0,1,1,0,0,0,0,0,55.7894134521,-35.8608474731
306,UDGcand_110_insp.png,5,1,1,3,1,0,0,1,0,1,0,0,0,1,0,0,1,0,1,0,2,0,56.2119216919,-35.7883605957
307,UDGcand_120_insp.png,3,2,0,1,0,2,0,2,0,2,0,0,0,0,2,0,1,1,0,0,1,0,55.2824401855,-35.4126091003
308,UDGcand_3_insp.png,3,0,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,55.688835144,-35.4719543457
309,UDGcand_265_insp.png,4,3,1,0,3,0,0,1,2,0,2,1,0,3,0,2,1,0,0,0,0,0,50.2105979919,-36.5779495239
310,UDGcand_32_insp.png,6,3,3,0,3,0,0,0,3,0,2,1,3,0,0,3,0,0,0,0,0,0,55.3899383545,-35.0462303162
311,UDGcand_27_insp.png,4,4,0,0,0,4,0,3,1,0,1,3,4,0,0,2,2,0,0,0,0,0,55.8662528992,-35.7740974426
312,UDGcand_349_insp.png,6,1,2,3,1,0,0,1,0,1,0,0,1,0,0,0,1,0,2,0,1,0,49.8874702454,-36.5785293579
313,UDGcand_87_insp.png,4,1,3,0,1,0,0,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,55.3315391541,-35.5638084412
314,UDGcand_358_insp.png,9,0,3,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,1,55.4469947815,-36.2249679565
315,UDGcand_136_insp.png,6,5,0,1,0,3,2,5,0,5,0,0,3,1,1,0,4,1,0,0,1,0,56.2810745239,-35.5198249817
316,UDGcand_151_insp.png,6,1,5,0,0,1,0,1,0,1,0,0,0,1,0,0,1,0,0,0,0,0,56.3214988708,-35.0777320862
317,UDGcand_173_insp.png,4,4,0,0,0,4,0,4,0,1,1,2,0,3,1,1,2,1,0,0,0,0,55.83020401,-35.8358001709
318,UDGcand_269_insp.png,3,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,49.7574424744,-36.1128349304
319,UDGcand_296_insp.png,6,0,2,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,3,0,50.1142349243,-36.0945167542
320,UDGcand_174_insp.png,4,2,2,0,1,1,0,1,1,2,0,0,1,0,1,1,0,1,0,0,0,0,56.0350074768,-35.315071106
321,UDGcand_256_insp.png,4,2,0,2,0,2,0,1,1,1,0,1,0,0,2,0,0,2,0,0,1,1,50.296245575,-36.1611328125
322,UDGcand_226_insp.png,2,2,0,0,0,2,0,2,0,2,0,0,0,0,2,0,0,2,0,0,0,0,56.311794281,-35.4601173401
323,UDGcand_308_insp.png,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,49.4670295715,-36.7651176453
324,UDGcand_376_insp.png,8,6,2,0,4,1,1,4,2,0,4,2,1,5,0,1,3,2,0,0,0,0,55.4100723267,-36.7716026306
325,UDGcand_109_insp.png,6,6,0,0,0,6,0,5,1,0,2,4,4,2,0,2,4,0,0,0,0,0,55.7346572876,-35.4842071533
326,UDGcand_33_insp.png,2,2,0,0,0,2,0,2,0,0,1,1,0,1,1,0,1,1,0,0,0,0,56.0174560547,-35.2666740417
327,UDGcand_373_insp.png,9,3,6,0,3,0,0,1,2,0,1,2,3,0,0,3,0,0,0,0,0,0,55.2840881348,-36.9341621399
328,UDGcand_351_insp.png,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,50.1456985474,-36.1661987305
329,UDGcand_263_insp.png,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,50.3002166748,-36.2656669617
330,UDGcand_206_insp.png,3,2,1,0,0,2,0,2,0,0,1,1,1,0,1,0,1,1,0,0,0,0,56.1881332397,-35.5650100708
331,UDGcand_314_insp.png,8,2,6,0,2,0,0,0,2,0,0,2,2,0,0,1,1,0,0,0,0,0,49.5685539246,-36.9143714905
332,UDGcand_162_insp.png,5,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,56.2761573792,-35.4157600403
333,UDGcand_130_insp.png,6,3,3,0,3,0,0,0,3,0,2,1,3,0,0,1,2,0,0,0,0,0,56.079082489,-35.4025306702
334,UDGcand_53_insp.png,3,1,2,0,1,0,0,1,0,0,0,1,1,0,0,0,1,0,0,0,0,0,56.0852470398,-35.7270126343
335,UDGcand_371_insp.png,5,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,55.756526947,-36.3256645203
336,UDGcand_189_insp.png,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,55.2788734436,-35.6905174255
337,UDGcand_22_insp.png,6,1,5,0,1,0,0,1,0,1,0,0,1,0,0,0,1,0,0,0,0,0,56.02866745,-35.3430976868
338,UDGcand_268_insp.png,4,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,49.5361747742,-36.2211761475
339,UDGcand_111_insp.png,4,0,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,56.3158149719,-35.2712059021
340,UDGcand_204_insp.png,4,1,3,0,0,1,0,1,0,1,0,0,1,0,0,0,1,0,0,0,0,0,56.3753700256,-35.0322265625
341,UDGcand_276_insp.png,4,2,2,0,2,0,0,0,2,0,1,1,2,0,0,1,0,0,0,0,0,0,50.1935958862,-36.6816444397
342,UDGcand_182_insp.png,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,55.6375007629,-35.532749176
343,UDGcand_147_insp.png,2,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,56.1446075439,-35.492805481
344,UDGcand_400_insp.png,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,55.412612915,-36.9406356812
345,UDGcand_91_insp.png,2,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,55.8503608704,-35.6110916138
346,UDGcand_194_insp.png,6,4,2,0,3,1,0,2,2,1,2,1,0,3,1,2,1,1,0,0,0,0,55.2436981201,-35.1125068665
347,UDGcand_378_insp.png,8,0,7,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,56.4098396301,-36.8765220642
348,UDGcand_356_insp.png,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,55.9282035828,-36.8844718933
349,UDGcand_237_insp.png,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,50.2073440552,-36.1211357117
350,UDGcand_70_insp.png,5,1,4,0,1,0,0,1,0,1,0,0,0,1,0,0,1,0,0,0,0,0,56.3981742859,-35.1832275391
351,UDGcand_338_insp.png,9,3,6,0,2,1,0,2,1,0,1,2,0,3,0,2,1,0,0,0,0,0,50.2039489746,-36.2031593323
352,UDGcand_48_insp.png,4,2,2,0,2,0,0,0,2,0,0,2,2,0,0,2,0,0,0,0,0,0,56.4309387207,-35.2541542053
353,UDGcand_24_insp.png,4,2,2,0,0,2,0,2,0,2,0,0,2,0,0,1,1,0,0,0,0,0,56.1722679138,-35.0695991516
354,UDGcand_198_insp.png,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,55.3673324585,-35.721660614
355,UDGcand_176_insp.png,2,2,0,0,0,2,0,2,0,1,0,1,0,0,2,0,1,1,0,0,0,0,55.3615951538,-35.0521659851
356,UDGcand_154_insp.png,5,2,3,0,2,0,0,0,2,0,0,2,1,1,0,1,1,0,0,0,0,0,55.8237953186,-35.2917098999
357,UDGcand_280_insp.png,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,50.0258560181,-36.108127594
358,UDGcand_55_insp.png,4,3,1,0,2,0,1,1,2,0,1,2,0,3,0,1,2,0,0,0,0,0,55.4332962036,-34.9934043884
359,UDGcand_332_insp.png,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,49.8597679138,-36.5297737122
360,UDGcand_242_insp.png,5,0,1,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,2,0,49.8991165161,-36.5545082092
361,UDGcand_335_insp.png,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,49.101272583,-36.4129180908
362,UDGcand_350_insp.png,11,10,0,1,1,8,1,10,0,3,2,5,0,8,2,1,4,5,0,0,1,0,49.2715148926,-36.6887817383
363,UDGcand_100_insp.png,3,3,0,0,0,3,0,0,3,0,1,2,1,1,1,2,0,1,0,0,0,0,55.7090377808,-35.7750473022
364,UDGcand_192_insp.png,6,2,3,1,0,1,1,2,0,2,0,0,0,2,0,0,2,0,1,0,0,0,55.4190635681,-35.3519897461
365,UDGcand_77_insp.png,4,3,1,0,1,2,0,3,0,0,1,2,3,0,0,1,1,1,0,0,0,0,56.4283065796,-35.9282493591
366,UDGcand_114_insp.png,5,0,1,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,1,55.7587051392,-35.3283157349
367,UDGcand_231_insp.png,4,4,0,0,4,0,0,2,2,0,4,0,4,0,0,3,1,0,0,0,0,0,50.2457771301,-36.616065979
368,UDGcand_191_insp.png,3,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,56.1388206482,-35.2878379822
369,UDGcand_370_insp.png,6,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,55.9424514771,-36.2722244263
370,UDGcand_25_insp.png,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,55.5797729492,-35.5610847473
371,UDGcand_26_insp.png,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,55.3121032715,-35.1584396362
372,UDGcand_251_insp.png,4,2,0,2,1,0,1,0,2,0,1,1,2,0,0,2,0,0,1,0,1,0,50.2753143311,-36.1000480652
373,UDGcand_43_insp.png,5,1,4,0,1,0,0,1,0,1,0,0,1,0,0,0,1,0,0,0,0,0,55.3484191895,-34.9660148621
374,UDGcand_365_insp.png,8,6,2,0,6,0,0,0,6,0,3,3,5,1,0,6,0,0,0,0,0,0,55.7952041626,-36.4759140015
375,UDGcand_75_insp.png,4,4,0,0,0,3,1,2,2,1,0,3,0,4,0,2,2,0,0,0,0,0,55.4664001465,-35.7477493286
376,UDGcand_295_insp.png,7,3,4,0,3,0,0,1,2,3,0,0,0,2,1,2,1,0,0,0,0,0,49.9463272095,-36.1359786987
377,UDGcand_5_insp.png,4,2,1,1,0,2,0,2,0,1,0,1,2,0,0,0,2,0,0,0,1,0,56.0580177307,-35.596408844
378,UDGcand_90_insp.png,4,3,1,0,3,0,0,2,1,2,0,1,3,0,0,2,1,0,0,0,0,0,56.2638893127,-35.0665664673
379,UDGcand_398_insp.png,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,55.4577445984,-36.6302833557
380,UDGcand_36_insp.png,6,1,5,0,0,1,0,1,0,1,0,0,1,0,0,0,1,0,0,0,0,0,55.8021659851,-35.4110527039
381,UDGcand_168_insp.png,2,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,56.0680084229,-35.5342445374
382,UDGcand_249_insp.png,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,50.1170768738,-36.1379241943
383,UDGcand_347_insp.png,11,0,0,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0,3,1,49.8392181396,-36.5681152344
384,UDGcand_243_insp.png,4,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,2,0,49.8631324768,-36.5520629883
385,UDGcand_275_insp.png,3,2,1,0,1,0,1,1,1,0,1,1,1,0,1,0,1,1,0,0,0,0,50.2861785889,-36.9401435852
386,UDGcand_52_insp.png,5,0,4,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,56.1855201721,-35.543006897
387,UDGcand_285_insp.png,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,50.0683441162,-36.1343460083
388,UDGcand_129_insp.png,5,3,0,2,0,3,0,3,0,1,1,1,2,0,1,0,3,0,1,0,1,0,56.1677780151,-35.7505874634
389,UDGcand_171_insp.png,5,1,2,2,1,0,0,0,1,0,0,1,1,0,0,0,1,0,1,0,1,0,56.1106643677,-35.824634552
390,UDGcand_382_insp.png,9,6,3,0,6,0,0,2,4,0,2,4,5,1,0,4,1,1,0,0,0,0,55.3976402283,-36.8670425415
391,UDGcand_164_insp.png,3,0,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,56.2081756592,-35.5354995728
392,UDGcand_10_insp.png,5,4,0,1,0,4,0,4,0,4,0,0,0,0,4,0,0,4,0,0,1,0,56.0942764282,-35.4861679077
393,UDGcand_379_insp.png,10,3,7,0,2,1,0,3,0,3,0,0,0,0,3,0,2,1,0,0,0,0,55.7254638672,-35.9932022095
394,UDGcand_196_insp.png,3,1,2,0,1,0,0,0,1,0,0,1,0,0,1,1,0,0,0,0,0,0,56.4195022583,-35.6961250305
395,UDGcand_132_insp.png,4,2,2,0,2,0,0,0,2,0,1,1,1,1,0,2,0,0,0,0,0,0,56.3202133179,-35.1154823303
396,UDGcand_298_insp.png,12,8,3,1,0,6,2,8,0,7,1,0,1,1,6,0,2,6,0,0,1,0,49.9762878418,-36.4138832092
397,UDGcand_157_insp.png,4,3,0,1,3,0,0,2,1,0,0,3,0,3,0,1,1,1,0,0,1,0,55.5309715271,-35.0224342346
398,UDGcand_392_insp.png,5,2,3,0,0,2,0,2,0,1,1,0,1,0,1,0,2,0,0,0,0,0,55.2364768982,-36.4282646179
399,UDGcand_159_insp.png,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,56.2591209412,-35.1115112305
